"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
1455, -3.000000000000000e+00, -6.250000000000000e-01, 5.074567221653201e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.343325039553451e+04, 5.373300158213803e+03, 3.688692365075256e+02, 0.000000000000000e+00, 3.363702305767068e-01, 2.155095724423292e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.082115213267793e+00, 0.000000000000000e+00
1456, -2.937500000000000e+00, -6.250000000000000e-01, 5.192449522112831e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.374854778829065e+04, 5.499419115316259e+03, 3.689562579547263e+02, 0.000000000000000e+00, 3.777959084365559e-01, 2.155467025003288e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.986717818216279e+00, 0.000000000000000e+00
1457, -2.875000000000000e+00, -6.250000000000000e-01, 5.310057396455620e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.406253287648390e+04, 5.625013150593558e+03, 3.690240509659865e+02, 0.000000000000000e+00, 4.190491677882746e-01, 2.155756251156362e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.805770061025701e+00, 0.000000000000000e+00
1458, -2.812500000000000e+00, -6.250000000000000e-01, 5.423174853595718e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.437682120749595e+04, 5.750728482998377e+03, 3.694023052283088e+02, 0.000000000000000e+00, 4.603422690150408e-01, 2.157369502373280e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.641263311065610e+00, 0.000000000000000e+00
1459, -2.750000000000000e+00, -6.250000000000000e-01, 5.530465641158368e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.469379472898229e+04, 5.877517891592913e+03, 3.702223273151544e+02, 0.000000000000000e+00, 5.019881668019305e-01, 2.160863984488837e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.504613616683025e+00, 0.000000000000000e+00
1460, -2.687500000000000e+00, -6.250000000000000e-01, 5.632125874678565e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.501610598721321e+04, 6.006442394885284e+03, 3.715141068788825e+02, 0.000000000000000e+00, 5.443353687161683e-01, 2.166360795203178e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.400287902731965e+00, 0.000000000000000e+00
1461, -2.625000000000000e+00, -6.250000000000000e-01, 5.729121840435786e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.534647563461359e+04, 6.138590253845437e+03, 3.732595536610223e+02, 0.000000000000000e+00, 5.877413305233604e-01, 2.173772504489534e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.328831951527635e+00, 0.000000000000000e+00
1462, -2.562500000000000e+00, -6.250000000000000e-01, 5.822800159125874e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.568762510487067e+04, 6.275050041948265e+03, 3.754184857688527e+02, 0.000000000000000e+00, 6.325636106360852e-01, 2.182915415349970e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.287902152947370e+00, 0.000000000000000e+00
1463, -2.500000000000000e+00, -6.250000000000000e-01, 5.914681991526411e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.604225018675980e+04, 6.416900074703920e+03, 3.779411867059007e+02, 0.000000000000000e+00, 6.791563980833449e-01, 2.193564669988897e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.272852843799855e+00, 0.000000000000000e+00
1464, -2.437500000000000e+00, -6.250000000000000e-01, 6.006321746372729e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.641299819736067e+04, 6.565199278944266e+03, 3.807760862113643e+02, 0.000000000000000e+00, 7.278675133896806e-01, 2.205488246076718e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.277559597029196e+00, 0.000000000000000e+00
1465, -2.375000000000000e+00, -6.250000000000000e-01, 6.099191760365309e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.680243773839577e+04, 6.720975095358305e+03, 3.838754543775685e+02, 0.000000000000000e+00, 7.790344349800695e-01, 2.218471912328331e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.295387338327915e+00, 0.000000000000000e+00
1466, -2.312500000000000e+00, -6.250000000000000e-01, 6.194602591402146e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.721301928579049e+04, 6.885207714316197e+03, 3.871987459926335e+02, 0.000000000000000e+00, 8.329791211980344e-01, 2.232333616283473e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.320032047833404e+00, 0.000000000000000e+00
1467, -2.250000000000000e+00, -6.250000000000000e-01, 6.293669087897709e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.764702865848228e+04, 7.058811463392911e+03, 3.907131452793275e+02, 0.000000000000000e+00, 8.900018967564440e-01, 2.246925652409903e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.346185810344381e+00, 0.000000000000000e+00
1468, -2.187500000000000e+00, -6.250000000000000e-01, 6.397297635226043e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.810653793469256e+04, 7.242615173877021e+03, 3.943930005055961e+02, 0.000000000000000e+00, 9.503750038205481e-01, 2.262131967394480e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.370243198899984e+00, 0.000000000000000e+00
1469, -2.125000000000000e+00, -6.250000000000000e-01, 6.506125694574516e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.859336198786151e+04, 7.437344795144601e+03, 3.982225158689239e+02, 0.000000000000000e+00, 1.014336891436284e+00, 2.277878729604219e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.391334531479659e+00, 0.000000000000000e+00
1470, -2.062500000000000e+00, -6.250000000000000e-01, 6.620322677671552e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.910903619171184e+04, 7.643614476684733e+03, 4.022073122355883e+02, 0.000000000000000e+00, 1.082089286286755e+00, 2.294180632847649e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.412726870754539e+00, 0.000000000000000e+00
1471, -2.000000000000000e+00, -6.250000000000000e-01, 6.739192904892076e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.965484052030442e+04, 7.861936208121768e+03, 4.063983845967663e+02, 0.000000000000000e+00, 1.153800359103254e+00, 2.311235903327758e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.443100285773147e+00, 0.000000000000000e+00
1472, -1.937500000000000e+00, -6.250000000000000e-01, 6.860624956091886e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.023189143421964e+04, 8.092756573687853e+03, 4.109255487167376e+02, 0.000000000000000e+00, 1.229616797227345e+00, 2.329556080722623e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.496581993388475e+00, 0.000000000000000e+00
1473, -1.875000000000000e+00, -6.250000000000000e-01, 6.980593372798986e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.084126863881413e+04, 8.336507455525651e+03, 4.160276039822094e+02, 0.000000000000000e+00, 1.309680458877066e+00, 2.350076667461868e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.590074002201190e+00, 0.000000000000000e+00
1474, -1.812500000000000e+00, -6.250000000000000e-01, 7.093082203097534e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.148401000638289e+04, 8.593604002553153e+03, 4.220565937618122e+02, 0.000000000000000e+00, 1.394127705989875e+00, 2.374156197836858e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.736745297065864e+00, 0.000000000000000e+00
1475, -1.750000000000000e+00, -6.250000000000000e-01, 7.190876252560519e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.216067195047137e+04, 8.864268780188544e+03, 4.294290758704642e+02, 0.000000000000000e+00, 1.483031643541648e+00, 2.403357408124963e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.935788199711293e+00, 0.000000000000000e+00
1476, -1.687500000000000e+00, -6.250000000000000e-01, 7.267560489891929e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.287029143971811e+04, 9.148116575887243e+03, 4.385038192918562e+02, 0.000000000000000e+00, 1.576265742649287e+00, 2.438940925388542e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.160579469732215e+00, 0.000000000000000e+00
1477, -1.625000000000000e+00, -6.250000000000000e-01, 7.320704963389553e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.360930490740092e+04, 9.443721962960366e+03, 4.493871328119831e+02, 0.000000000000000e+00, 1.673361800370246e+00, 2.481107042904469e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.350015776171641e+00, 0.000000000000000e+00
1478, -1.562500000000000e+00, -6.250000000000000e-01, 7.355548947487764e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.437196984235698e+04, 9.748787936942788e+03, 4.617063832390322e+02, 0.000000000000000e+00, 1.773565330866700e+00, 2.528188713516611e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.410567471276523e+00, 0.000000000000000e+00
1479, -1.500000000000000e+00, -6.250000000000000e-01, 7.387608929064154e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.515357338972660e+04, 1.006142935589064e+04, 4.744452795357917e+02, 0.000000000000000e+00, 1.876257130771598e+00, 2.576176827055187e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.237758372621636e+00, 0.000000000000000e+00
1480, -1.437500000000000e+00, -6.250000000000000e-01, 7.441967872387546e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.595452680697991e+04, 1.038181072279196e+04, 4.859769389919587e+02, 0.000000000000000e+00, 1.981491233577970e+00, 2.619027831649818e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.760944888117919e+00, 0.000000000000000e+00
1481, -1.375000000000000e+00, -6.250000000000000e-01, 7.547460000857861e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.677916574510300e+04, 1.071166629804120e+04, 4.944092185218459e+02, 0.000000000000000e+00, 2.089837283327250e+00, 2.650018470476894e-05, 0.000000000000000e+00, 0.000000000000000e+00, -9.998231186481982e-01, 0.000000000000000e+00
1482, -1.312500000000000e+00, -6.250000000000000e-01, 7.726137506907432e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.762482150277413e+04, 1.104992860110965e+04, 4.982271430161011e+02, 0.000000000000000e+00, 2.200944649903876e+00, 2.663957073245669e-05, 0.000000000000000e+00, 0.000000000000000e+00, -9.923449416991824e-02, 0.000000000000000e+00
1483, -1.250000000000000e+00, -6.250000000000000e-01, 7.981554869904901e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.846857327652639e+04, 1.138742931061055e+04, 4.970139010564206e+02, 0.000000000000000e+00, 2.311801859561081e+00, 2.659533959241162e-05, 0.000000000000000e+00, 0.000000000000000e+00, 6.988392682966926e-01, 0.000000000000000e+00
1484, -1.187500000000000e+00, -6.250000000000000e-01, 8.291726337080518e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.926912365839725e+04, 1.170764946335890e+04, 4.918753922892504e+02, 0.000000000000000e+00, 2.416983009142013e+00, 2.640736013496833e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.156777750042938e+00, 0.000000000000000e+00
1485, -1.125000000000000e+00, -6.250000000000000e-01, 8.612383697326141e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.998944170546491e+04, 1.199577668218596e+04, 4.852162614334388e+02, 0.000000000000000e+00, 2.511622749463429e+00, 2.616218051883677e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.167211596485502e+00, 0.000000000000000e+00
1486, -1.062500000000000e+00, -6.250000000000000e-01, 8.892611427120736e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.061715606063811e+04, 1.224686242425524e+04, 4.797620248337475e+02, 0.000000000000000e+00, 2.594095656829078e+00, 2.596001899891556e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.191776338589425e-01, 0.000000000000000e+00
1487, -1.000000000000000e+00, -6.250000000000000e-01, 9.098163264431100e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.115223579578715e+04, 1.246089431831486e+04, 4.771180339412250e+02, 0.000000000000000e+00, 2.664397667714278e+00, 2.586157734191370e-05, 0.000000000000000e+00, 0.000000000000000e+00, 3.546118664143964e-01, 0.000000000000000e+00
1488, -9.375000000000000e-01, -6.250000000000000e-01, 9.226226432150311e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.156275475720415e+04, 1.262510190288166e+04, 4.766955837785740e+02, 0.000000000000000e+00, 2.718334131008072e+00, 2.584582161604721e-05, 2.368322885015990e-08, 0.000000000000000e+00, 1.086685748300200e-01, 1.247405211982968e+01
1489, -8.750000000000000e-01, -6.250000000000000e-01, 9.278376334734395e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.174593934960710e+04, 1.269837573984284e+04, 4.767673815631869e+02, 0.000000000000000e+00, 2.742402030356804e+00, 2.584849991605918e-05, 1.537680623005418e-08, 0.000000000000000e+00, 9.444273514872549e-02, 1.007857437051541e+01
1490, -8.125000000000000e-01, -6.250000000000000e-01, 9.273613916189015e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.180656191187195e+04, 1.272262476474878e+04, 4.779231333950314e+02, 0.000000000000000e+00, 2.750366989132613e+00, 2.589158376668335e-05, 1.005395940816054e-08, 0.000000000000000e+00, 2.509374510981994e-01, 8.133918925065249e+00
1491, -7.500000000000000e-01, -6.250000000000000e-01, 9.225382241316715e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.182909944338499e+04, 1.273163977735400e+04, 4.807622046888780e+02, 0.000000000000000e+00, 2.753328106292683e+00, 2.599718234511675e-05, 6.263167211346474e-09, 0.000000000000000e+00, 6.190082773919527e-01, 6.377174404013643e+00
1492, -6.875000000000000e-01, -6.250000000000000e-01, 9.153386200432195e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.183721518431343e+04, 1.273488607372537e+04, 4.846671923883829e+02, 0.000000000000000e+00, 2.754394401406500e+00, 2.614188443913902e-05, 4.782957173026899e-09, 0.000000000000000e+00, 1.200745374616852e+00, 5.520362988389402e+00
1493, -6.250000000000000e-01, -6.250000000000000e-01, 9.089519983245338e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.183936598366529e+04, 1.273574639346612e+04, 4.881056096688182e+02, 0.000000000000000e+00, 2.754676986429842e+00, 2.626878199901716e-05, 3.010659586655390e-09, 0.000000000000000e+00, 1.823625592321489e+00, 4.343369237414553e+00
1494, -5.625000000000000e-01, -6.250000000000000e-01, 9.052334562598321e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.183897233058390e+04, 1.273558893223356e+04, 4.901046032803531e+02, 0.000000000000000e+00, 2.754625265907842e+00, 2.634233660011045e-05, 2.022995630068405e-09, 0.000000000000000e+00, 2.277209225912126e+00, 3.543144482511977e+00
1495, -5.000000000000000e-01, -6.250000000000000e-01, 9.043371392397200e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.183901214311817e+04, 1.273560485724727e+04, 4.905909748390162e+02, 0.000000000000000e+00, 2.754630496719316e+00, 2.636020872669743e-05, 9.707987319771638e-10, 0.000000000000000e+00, 2.451229381575347e+00, 2.451581443395090e+00
1496, -4.375000000000000e-01, -6.250000000000000e-01, 9.049016096944253e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.183945859741422e+04, 1.273578343896569e+04, 4.902918229694195e+02, 0.000000000000000e+00, 2.754689154584152e+00, 2.634921726700576e-05, 4.210963348721052e-10, 0.000000000000000e+00, 2.388737461499252e+00, 1.615805489189731e+00
1497, -3.750000000000000e-01, -6.250000000000000e-01, 9.055274170321263e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.184006490932884e+04, 1.273602596373153e+04, 4.899623137994787e+02, 0.000000000000000e+00, 2.754768815509471e+00, 2.633710625921109e-05, 9.212268740417905e-11, 0.000000000000000e+00, 2.223315555963057e+00, 7.563650139270892e-01
1498, -3.125000000000000e-01, -6.250000000000000e-01, 9.052495511848779e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.184054388570257e+04, 1.273621755428102e+04, 4.901200803218146e+02, 0.000000000000000e+00, 2.754831746321511e+00, 2.634290546313641e-05, 3.118533616022769e-11, 0.000000000000000e+00, 2.067527212403949e+00, 4.399072173566509e-01
1499, -2.500000000000000e-01, -6.250000000000000e-01, 9.036558590132109e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.184093123165203e+04, 1.273637249266081e+04, 4.909904315582766e+02, 0.000000000000000e+00, 2.754882638174381e+00, 2.637487999856620e-05, -1.532135522922554e-12, 0.000000000000000e+00, 1.972037134415502e+00, 9.730272871669762e-02
1500, -1.875000000000000e-01, -6.250000000000000e-01, 9.006686370547327e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.184122758242809e+04, 1.273649103297123e+04, 4.926234704228664e+02, 0.000000000000000e+00, 2.754921574531182e+00, 2.643479194745026e-05, -9.012585321902590e-11, 0.000000000000000e+00, 1.932093723814746e+00, 7.433557490425486e-01
1501, -1.250000000000000e-01, -6.250000000000000e-01, 8.964525463585413e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.184158063118632e+04, 1.273663225247453e+04, 4.949458072658176e+02, 0.000000000000000e+00, 2.754967960211696e+00, 2.651980943708001e-05, -3.811348573533605e-10, 0.000000000000000e+00, 1.915004738057709e+00, 1.520190362866613e+00
1502, -6.250000000000000e-02, -6.250000000000000e-01, 8.913259246575579e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.184220632795694e+04, 1.273688253118277e+04, 4.978023590572657e+02, 0.000000000000000e+00, 2.755050168036604e+00, 2.662409097191044e-05, -8.569296937033376e-10, 0.000000000000000e+00, 1.877769351635185e+00, 2.264026277612920e+00
1503, 0.000000000000000e+00, -6.250000000000000e-01, 8.856848955658247e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.184335129295797e+04, 1.273734051718319e+04, 5.009909333229299e+02, 0.000000000000000e+00, 2.755200600461303e+00, 2.674011488048240e-05, -1.445361919012845e-09, 0.000000000000000e+00, 1.774759793044836e+00, 2.918300712053799e+00
1504, 6.250000000000000e-02, -6.250000000000000e-01, 8.799321368209388e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.184503323254998e+04, 1.273801329301999e+04, 5.042929117160407e+02, 0.000000000000000e+00, 2.755421583854503e+00, 2.685984820095931e-05, -1.996853537482625e-09, 0.000000000000000e+00, 1.575439206134259e+00, 3.403764687200575e+00
1505, 1.250000000000000e-01, -6.250000000000000e-01, 8.746022504783868e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.184711177605106e+04, 1.273884471042042e+04, 5.073992235229077e+02, 0.000000000000000e+00, 2.755694675467284e+00, 2.697210257406907e-05, -2.369996278788220e-09, 0.000000000000000e+00, 1.300329251303793e+00, 3.681541592439763e+00
1506, 1.875000000000000e-01, -6.250000000000000e-01, 8.705157562700236e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.184929553274273e+04, 1.273971821309709e+04, 5.098160821000461e+02, 0.000000000000000e+00, 2.755981590625201e+00, 2.705918655184446e-05, -2.428329728056227e-09, 0.000000000000000e+00, 1.036855278336452e+00, 3.705892321082284e+00
1507, 2.500000000000000e-01, -6.250000000000000e-01, 8.686747934487030e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.185142340725616e+04, 1.274056936290246e+04, 5.109306571466067e+02, 0.000000000000000e+00, 2.756261163644656e+00, 2.709927199427589e-05, -2.152239879346732e-09, 0.000000000000000e+00, 8.952613872338847e-01, 3.480019757443463e+00
1508, 3.125000000000000e-01, -6.250000000000000e-01, 8.697956974586725e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.185329380489064e+04, 1.274131752195625e+04, 5.103021863098566e+02, 0.000000000000000e+00, 2.756506907794960e+00, 2.707667497105151e-05, -1.722886390752550e-09, 0.000000000000000e+00, 9.255180343149737e-01, 3.118221794430319e+00
1509, 3.750000000000000e-01, -6.250000000000000e-01, 8.738024738383407e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.185449366044789e+04, 1.274179746417915e+04, 5.079813558469062e+02, 0.000000000000000e+00, 2.756664552072823e+00, 2.699309825456758e-05, -1.405793146984860e-09, 0.000000000000000e+00, 1.080728700018226e+00, 2.831913585832110e+00
1510, 4.375000000000000e-01, -6.250000000000000e-01, 8.796843673663858e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.185460569731563e+04, 1.274184227892625e+04, 5.045865801908187e+02, 0.000000000000000e+00, 2.756679272153922e+00, 2.687047652210633e-05, -1.332840918563884e-09, 0.000000000000000e+00, 1.269930953649613e+00, 2.779345991942220e+00
1511, 5.000000000000000e-01, -6.250000000000000e-01, 8.858683943114867e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.185369678796635e+04, 1.274147871518653e+04, 5.010498898711659e+02, 0.000000000000000e+00, 2.756559854148025e+00, 2.674225641817890e-05, -1.470869479159951e-09, 0.000000000000000e+00, 1.433166454968738e+00, 2.944008162280450e+00
1512, 5.625000000000000e-01, -6.250000000000000e-01, 8.909708948776707e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.185235311975429e+04, 1.274094124790172e+04, 4.981594131329782e+02, 0.000000000000000e+00, 2.756383314894032e+00, 2.663710302919820e-05, -1.737297736501409e-09, 0.000000000000000e+00, 1.559861994035838e+00, 3.221419488210068e+00
1513, 6.250000000000000e-01, -6.250000000000000e-01, 8.945468017007491e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.185104416772814e+04, 1.274041766709125e+04, 4.961476556835587e+02, 0.000000000000000e+00, 2.756211336862450e+00, 2.656372345203303e-05, -2.102659436414587e-09, 0.000000000000000e+00, 1.653974266575660e+00, 3.560921815376356e+00
1514, 6.875000000000000e-01, -6.250000000000000e-01, 8.974324940411153e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.184974705650907e+04, 1.273989882260363e+04, 4.945321536243284e+02, 0.000000000000000e+00, 2.756040914547695e+00, 2.650468183476613e-05, -2.560631361691540e-09, 0.000000000000000e+00, 1.694692521712035e+00, 3.944729397653534e+00
1515, 7.500000000000000e-01, -6.250000000000000e-01, 9.014631285458648e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.184820745687081e+04, 1.273928298274832e+04, 4.922971960343430e+02, 0.000000000000000e+00, 2.755838632638256e+00, 2.642283030495724e-05, -3.001461586729105e-09, 0.000000000000000e+00, 1.636408353539236e+00, 4.293647924466466e+00
1516, 8.125000000000000e-01, -6.250000000000000e-01, 9.084706384831327e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.184549966674946e+04, 1.273819986669978e+04, 4.884583167624050e+02, 0.000000000000000e+00, 2.755482866799855e+00, 2.628177184677122e-05, -3.350821051298838e-09, 0.000000000000000e+00, 1.448115483731655e+00, 4.578696015007013e+00
1517, 8.750000000000000e-01, -6.250000000000000e-01, 9.185529126104439e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.183858774768521e+04, 1.273543509907408e+04, 4.829920181060658e+02, 0.000000000000000e+00, 2.754574737081288e+00, 2.607988629875662e-05, -4.744970249565624e-09, 0.000000000000000e+00, 1.132200095964707e+00, 5.521137068803421e+00
1518, 9.375000000000000e-01, -6.250000000000000e-01, 9.285022429927164e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.182083670958912e+04, 1.272833468383564e+04, 4.775501374442450e+02, 0.000000000000000e+00, 2.752242498367168e+00, 2.587768539552699e-05, -9.055995861024666e-09, 0.000000000000000e+00, 7.625220719154899e-01, 7.728577107464782e+00
1519, 1.000000000000000e+00, -6.250000000000000e-01, 9.333913844471271e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.176150652251920e+04, 1.270460260900768e+04, 4.741629788386417e+02, 0.000000000000000e+00, 2.744447339658629e+00, 2.575120877126304e-05, -2.882621615775732e-08, 0.000000000000000e+00, 5.003516781829218e-01, 1.389291825025646e+01
1520, 1.062500000000000e+00, -6.250000000000000e-01, 9.296955790382333e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.154613549723625e+04, 1.261845419889450e+04, 4.728198874012940e+02, 0.000000000000000e+00, 2.716150592147566e+00, 2.570092424166704e-05, -2.936166739943457e-08, 0.000000000000000e+00, 3.088182526953689e-01, 1.402094821992090e+01
1521, 1.125000000000000e+00, -6.250000000000000e-01, 9.156408057302480e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.105320816294938e+04, 1.242128326517975e+04, 4.725760112579131e+02, 0.000000000000000e+00, 2.651386818555962e+00, 2.569178549703926e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.208992161437440e-01, 0.000000000000000e+00
1522, 1.187500000000000e+00, -6.250000000000000e-01, 8.926439084111439e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.040436335189971e+04, 1.216174534075988e+04, 4.746221529466824e+02, 0.000000000000000e+00, 2.566137664135052e+00, 2.576838253850333e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.234416906260409e-01, 0.000000000000000e+00
1523, 1.250000000000000e+00, -6.250000000000000e-01, 8.613491843563392e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.963494271787746e+04, 1.185397708715098e+04, 4.794189340422646e+02, 0.000000000000000e+00, 2.465046529047935e+00, 2.594726135587761e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.223371114047580e-01, 0.000000000000000e+00
1524, 1.312500000000000e+00, -6.250000000000000e-01, 8.250875293595220e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.874713841796247e+04, 1.149885536718499e+04, 4.854951923695093e+02, 0.000000000000000e+00, 2.348401432146318e+00, 2.617248636399577e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.094275382505197e-01, 0.000000000000000e+00
1525, 1.375000000000000e+00, -6.250000000000000e-01, 7.891221672937603e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.775428091820698e+04, 1.110171236728279e+04, 4.900902617363159e+02, 0.000000000000000e+00, 2.217953810660856e+00, 2.634180946402449e-05, 0.000000000000000e+00, 0.000000000000000e+00, -5.086064862022129e-02, 0.000000000000000e+00
1526, 1.437500000000000e+00, -6.250000000000000e-01, 7.582169753118731e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.669736524868491e+04, 1.067894609947396e+04, 4.906425811410496e+02, 0.000000000000000e+00, 2.079089839513110e+00, 2.636210448609366e-05, 0.000000000000000e+00, 0.000000000000000e+00, 3.428010122456066e-01, 0.000000000000000e+00
1527, 1.500000000000000e+00, -6.250000000000000e-01, 7.347885510727162e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.562491572026823e+04, 1.024996628810729e+04, 4.859486740776432e+02, 0.000000000000000e+00, 1.938184936060586e+00, 2.618923469228115e-05, 0.000000000000000e+00, 0.000000000000000e+00, 7.031344928848859e-01, 0.000000000000000e+00
1528, 1.562500000000000e+00, -6.250000000000000e-01, 7.185054770481308e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.456719293522808e+04, 9.826877174091231e+03, 4.764483092387420e+02, 0.000000000000000e+00, 1.799214921195970e+00, 2.583659579160024e-05, 0.000000000000000e+00, 0.000000000000000e+00, 9.010323781455466e-01, 0.000000000000000e+00
1529, 1.625000000000000e+00, -6.250000000000000e-01, 7.070867019886327e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.353221995222972e+04, 9.412887980891885e+03, 4.637464157379943e+02, 0.000000000000000e+00, 1.663233912876952e+00, 2.535920616062771e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.970939022990715e-01, 0.000000000000000e+00
